Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
07/31/2019,ProShares UltraPro Short QQQ,SQQQ,817.5,786.5,3.94151,31,1246.85,1019299253.7
07/30/2019,ProShares UltraPro Short QQQ,SQQQ,786.5,775.75,1.38576,10.75,1292.85,1016825927.26
07/29/2019,ProShares UltraPro Short QQQ,SQQQ,775.75,767.75,1.04201,8,1306.85,1013788297.93
07/26/2019,ProShares UltraPro Short QQQ,SQQQ,767.75,793.5,-3.24512,-25.75,1344.85,1032508004.01
07/25/2019,ProShares UltraPro Short QQQ,SQQQ,793.5,769.75,3.08542,23.75,1328.85,1054441871.94
07/24/2019,ProShares UltraPro Short QQQ,SQQQ,769.75,786.25,-2.09857,-16.5,1294.85,996710202.49
07/23/2019,ProShares UltraPro Short QQQ,SQQQ,786.25,801.25,-1.87207,-15,1254.85,986625214.95
07/22/2019,ProShares UltraPro Short QQQ,SQQQ,801.25,823.25,-2.67234,-22,1246.85,999037953.55
07/19/2019,ProShares UltraPro Short QQQ,SQQQ,823.25,802,2.64963,21.25,1246.85,1026468636.83
07/18/2019,ProShares UltraPro Short QQQ,SQQQ,802,806,-0.49628,-4,1258.85,1009597090.48
07/17/2019,ProShares UltraPro Short QQQ,SQQQ,806,794.25,1.47938,11.75,1310.85,1056544487.44
07/16/2019,ProShares UltraPro Short QQQ,SQQQ,794.25,782.25,1.53404,12,1306.85,1037965008.87
07/15/2019,ProShares UltraPro Short QQQ,SQQQ,782.25,789.25,-0.88692,-7,1294.85,1012895817.99
07/12/2019,ProShares UltraPro Short QQQ,SQQQ,789.25,803,-1.71233,-13.75,1282.85,1012488762.67
07/11/2019,ProShares UltraPro Short QQQ,SQQQ,803,800.5,0.31230,2.5,1270.85,1020491939.72
07/10/2019,ProShares UltraPro Short QQQ,SQQQ,800.5,824.5,-2.91086,-24,1242.85,994900816.62
07/09/2019,ProShares UltraPro Short QQQ,SQQQ,824.5,837.5,-1.55224,-13,1200.85,990100198.38
07/08/2019,ProShares UltraPro Short QQQ,SQQQ,837.5,820,2.13415,17.5,1200.85,1005711238.5
07/05/2019,ProShares UltraPro Short QQQ,SQQQ,820,814.75,0.64437,5.25,1208.85,991256376.8
07/03/2019,ProShares UltraPro Short QQQ,SQQQ,814.75,833.25,-2.22022,-18.5,1190.85,970244418.29
07/02/2019,ProShares UltraPro Short QQQ,SQQQ,833.25,843.5,-1.21517,-10.25,1154.85,962278129.23
07/01/2019,ProShares UltraPro Short QQQ,SQQQ,843.5,876.75,-3.79242,-33.25,1154.85,974115333.94
06/28/2019,ProShares UltraPro Short QQQ,SQQQ,876.75,881,-0.48241,-4.25,1136.85,996732571.17
06/27/2019,ProShares UltraPro Short QQQ,SQQQ,881,891.25,-1.15007,-10.25,1136.85,1001564180.44
06/26/2019,ProShares UltraPro Short QQQ,SQQQ,891.25,903.75,-1.38313,-12.5,1120.85,998956885.15
06/25/2019,ProShares UltraPro Short QQQ,SQQQ,903.75,865.75,4.38926,38,1150.85,1040080000.65
06/24/2019,ProShares UltraPro Short QQQ,SQQQ,865.75,863.75,0.23155,2,1158.85,1003273729.53
06/21/2019,ProShares UltraPro Short QQQ,SQQQ,863.75,860.5,0.37769,3.25,1158.85,1000956031.05
06/20/2019,ProShares UltraPro Short QQQ,SQQQ,860.5,884.25,-2.68589,-23.75,1144.85,985142771.02
06/19/2019,ProShares UltraPro Short QQQ,SQQQ,884.25,895.25,-1.22871,-11,1122.85,992879440.47
06/18/2019,ProShares UltraPro Short QQQ,SQQQ,895.25,935.75,-4.32808,-40.5,1072.85,960468282.11
06/17/2019,ProShares UltraPro Short QQQ,SQQQ,935.75,953.75,-1.88729,-18,1060.85,992689676.33
06/14/2019,ProShares UltraPro Short QQQ,SQQQ,953.75,941.5,1.30112,12.25,1058.85,1009877462.65
06/13/2019,ProShares UltraPro Short QQQ,SQQQ,941.5,956,-1.51674,-14.5,1058.85,996906559.46
06/12/2019,ProShares UltraPro Short QQQ,SQQQ,956,940.25,1.67509,15.75,1056.85,1010347873.44
06/11/2019,ProShares UltraPro Short QQQ,SQQQ,940.25,944.5,-0.44997,-4.25,1056.85,993702497.91
06/10/2019,ProShares UltraPro Short QQQ,SQQQ,944.5,978,-3.42536,-33.5,1030.85,973637107.18
06/07/2019,ProShares UltraPro Short QQQ,SQQQ,978,1038,-5.78035,-60,1000.85,978830556.72
06/06/2019,ProShares UltraPro Short QQQ,SQQQ,1038,1062,-2.25989,-24,992.85,1030581341.34
06/05/2019,ProShares UltraPro Short QQQ,SQQQ,1062,1086.75,-2.27743,-24.75,956.85,1016177811.66
06/04/2019,ProShares UltraPro Short QQQ,SQQQ,1086.75,1182.5,-8.09725,-95.75,944.85,1026818921.6775
06/03/2019,ProShares UltraPro Short QQQ,SQQQ,1182.5,1112,6.33993,70.5,954.85,1129113589.725
05/31/2019,ProShares UltraPro Short QQQ,SQQQ,1112,1059.75,4.93041,52.25,1016.85,1130740458.16
05/30/2019,ProShares UltraPro Short QQQ,SQQQ,1059.75,1072.5,-1.18881,-12.75,1006.85,1067012392.5675
05/29/2019,ProShares UltraPro Short QQQ,SQQQ,1072.5,1045.75,2.55797,26.75,988.85,1060544767.425
05/28/2019,ProShares UltraPro Short QQQ,SQQQ,1045.75,1035.75,0.96548,10,976.85,1021543951.5475
05/24/2019,ProShares UltraPro Short QQQ,SQQQ,1035.75,1032,0.36337,3.75,980.85,1015918422.2475
05/23/2019,ProShares UltraPro Short QQQ,SQQQ,1032,987,4.55927,45,992.85,1024624223.76
05/22/2019,ProShares UltraPro Short QQQ,SQQQ,987,974,1.33470,13,991.85,978958841.91
05/21/2019,ProShares UltraPro Short QQQ,SQQQ,974,1005,-3.08458,-31,998.35,972395753.82
05/20/2019,ProShares UltraPro Short QQQ,SQQQ,1005,956,5.12552,49,985.35,990279694.65
05/17/2019,ProShares UltraPro Short QQQ,SQQQ,956,928,3.01724,28,1021.35,976413401.08
05/16/2019,ProShares UltraPro Short QQQ,SQQQ,928,957,-3.03030,-29,1029.85,955703519.04
05/15/2019,ProShares UltraPro Short QQQ,SQQQ,957,999,-4.20420,-42,1018.35,974563754.01
05/14/2019,ProShares UltraPro Short QQQ,SQQQ,999,1032,-3.19767,-33,1004.35,1003348577.07
05/13/2019,ProShares UltraPro Short QQQ,SQQQ,1032,934,10.49251,98,986.85,1018432223.76
05/10/2019,ProShares UltraPro Short QQQ,SQQQ,934,937,-0.32017,-3,1046.85,977760636.62
05/09/2019,ProShares UltraPro Short QQQ,SQQQ,937,923,1.51679,14,1085.85,1017444195.41
05/08/2019,ProShares UltraPro Short QQQ,SQQQ,923,915,0.87432,8,1089.85,1005934254.39
05/07/2019,ProShares UltraPro Short QQQ,SQQQ,915,864,5.90278,51,1101.35,1007737930.95
05/06/2019,ProShares UltraPro Short QQQ,SQQQ,864,847,2.00708,17,1143.35,987856931.52
05/03/2019,ProShares UltraPro Short QQQ,SQQQ,847,889,-4.72441,-42,1151.85,975619431.71
05/02/2019,ProShares UltraPro Short QQQ,SQQQ,889,879,1.13766,10,1145.85,1018663254.77
05/01/2019,ProShares UltraPro Short QQQ,SQQQ,879,869,1.15075,10,1123.35,987427225.47
04/30/2019,ProShares UltraPro Short QQQ,SQQQ,869,850,2.23529,19,1116.85,970545196.17
04/29/2019,ProShares UltraPro Short QQQ,SQQQ,850,854,-0.46838,-4,1125.85,956974990.5
04/26/2019,ProShares UltraPro Short QQQ,SQQQ,854,857,-0.35006,-3,1125.85,961478402.22
04/25/2019,ProShares UltraPro Short QQQ,SQQQ,857,867,-1.15340,-10,1142.85,979424961.01
04/24/2019,ProShares UltraPro Short QQQ,SQQQ,867,858,1.04895,9,1143.35,991286990.31
04/23/2019,ProShares UltraPro Short QQQ,SQQQ,858,892,-3.81166,-34,1141.35,979280813.94
04/22/2019,ProShares UltraPro Short QQQ,SQQQ,892,900,-0.88889,-8,1143.85,1020316813.56
04/18/2019,ProShares UltraPro Short QQQ,SQQQ,900,903,-0.33223,-3,1134.85,1021367637
04/17/2019,ProShares UltraPro Short QQQ,SQQQ,903,911,-0.87816,-8,1121.85,1013033195.79
04/16/2019,ProShares UltraPro Short QQQ,SQQQ,911,920,-0.97826,-9,1125.35,1025196519.23
04/15/2019,ProShares UltraPro Short QQQ,SQQQ,920,920,0.00000,0,1127.35,1037164695.6
04/12/2019,ProShares UltraPro Short QQQ,SQQQ,920,932,-1.28755,-12,1134.35,1043604695.6
04/11/2019,ProShares UltraPro Short QQQ,SQQQ,932,926,0.64795,6,1118.85,1042770930.76
04/10/2019,ProShares UltraPro Short QQQ,SQQQ,926,941,-1.59405,-15,1118.85,1036057813.18
04/09/2019,ProShares UltraPro Short QQQ,SQQQ,941,930,1.18280,11,1117.35,1051429107.13
04/08/2019,ProShares UltraPro Short QQQ,SQQQ,930,937,-0.74707,-7,1120.85,1042393224.9
04/05/2019,ProShares UltraPro Short QQQ,SQQQ,937,951,-1.47213,-14,1120.85,1050239195.41
04/04/2019,ProShares UltraPro Short QQQ,SQQQ,951,950,0.10526,1,1120.85,1065931136.43
04/03/2019,ProShares UltraPro Short QQQ,SQQQ,950,967,-1.75801,-17,1101.85,1046760283.5
04/02/2019,ProShares UltraPro Short QQQ,SQQQ,967,975,-0.82051,-8,1112.85,1076128783.31
04/01/2019,ProShares UltraPro Short QQQ,SQQQ,975,1016,-4.03543,-41,1095.85,1068456606.75
03/29/2019,ProShares UltraPro Short QQQ,SQQQ,1016,1041,-2.40154,-25,1078.35,1095606576.88
03/28/2019,ProShares UltraPro Short QQQ,SQQQ,1041,1046,-0.47801,-5,1090.35,1135057400.13
03/27/2019,ProShares UltraPro Short QQQ,SQQQ,1046,1027,1.85005,19,1090.35,1140509164.78
03/26/2019,ProShares UltraPro Short QQQ,SQQQ,1027,1042,-1.43954,-15,1123.35,1153683459.11
03/25/2019,ProShares UltraPro Short QQQ,SQQQ,1042,1038,0.38536,4,1112.85,1159592753.06
03/22/2019,ProShares UltraPro Short QQQ,SQQQ,1038,972,6.79012,66,1136.35,1179534341.34
03/21/2019,ProShares UltraPro Short QQQ,SQQQ,972,1018,-4.51866,-46,1139.85,1107937047.96
03/20/2019,ProShares UltraPro Short QQQ,SQQQ,1018,1034,-1.54739,-16,1116.35,1136447282.74
03/19/2019,ProShares UltraPro Short QQQ,SQQQ,1034,1044,-0.95785,-10,1119.35,1157410929.62
03/18/2019,ProShares UltraPro Short QQQ,SQQQ,1044,1052,-0.76046,-8,1114.35,1163384458.92
03/15/2019,ProShares UltraPro Short QQQ,SQQQ,1052,1080,-2.59259,-28,1084.35,1140739282.36
03/14/2019,ProShares UltraPro Short QQQ,SQQQ,1080,1074,0.55866,6,1056.35,1140861164.4
03/13/2019,ProShares UltraPro Short QQQ,SQQQ,1074,1099,-2.27480,-25,1034.35,1110895046.82
03/12/2019,ProShares UltraPro Short QQQ,SQQQ,1099,1116,-1.52330,-17,998.35,1097189870.07
03/11/2019,ProShares UltraPro Short QQQ,SQQQ,1116,1192,-6.37584,-76,968.35,1080681869.88
03/08/2019,ProShares UltraPro Short QQQ,SQQQ,1192,1185,0.59072,7,947.85,1129840692.56
03/07/2019,ProShares UltraPro Short QQQ,SQQQ,1185,1144,3.58392,41,960.35,1138018222.05
03/06/2019,ProShares UltraPro Short QQQ,SQQQ,1144,1123,1.86999,21,972.85,1112943751.92
03/05/2019,ProShares UltraPro Short QQQ,SQQQ,1123,1126,-0.26643,-3,959.85,1077914840.39
03/04/2019,ProShares UltraPro Short QQQ,SQQQ,1126,1125,0.08889,1,932.85,1050392399.18
03/01/2019,ProShares UltraPro Short QQQ,SQQQ,1125,1151,-2.25891,-26,945.35,1063522046.25
02/28/2019,ProShares UltraPro Short QQQ,SQQQ,1151,1141,0.87642,10,940.35,1082346222.43
02/27/2019,ProShares UltraPro Short QQQ,SQQQ,1141,1138,0.26362,3,929.35,1060391693.13
02/26/2019,ProShares UltraPro Short QQQ,SQQQ,1138,1142,-0.35026,-4,929.35,1057603634.34
02/25/2019,ProShares UltraPro Short QQQ,SQQQ,1142,1154,-1.03986,-12,909.35,1038481046.06
02/22/2019,ProShares UltraPro Short QQQ,SQQQ,1154,1181,-2.28620,-27,913.85,1054586281.22
02/21/2019,ProShares UltraPro Short QQQ,SQQQ,1181,1167,1.19966,14,919.85,1086346310.33
02/20/2019,ProShares UltraPro Short QQQ,SQQQ,1167,1166,0.08576,1,919.85,1073468369.31
02/19/2019,ProShares UltraPro Short QQQ,SQQQ,1166,1171,-0.42699,-5,896.85,1045730516.38
02/15/2019,ProShares UltraPro Short QQQ,SQQQ,1171,1188,-1.43098,-17,894.85,1047872781.03
02/14/2019,ProShares UltraPro Short QQQ,SQQQ,1188,1191,-0.25189,-3,885.35,1051799280.84
02/13/2019,ProShares UltraPro Short QQQ,SQQQ,1191,1191,0.00000,0,841.85,1002646839.63
02/12/2019,ProShares UltraPro Short QQQ,SQQQ,1191,1248,-4.56731,-57,817.85,974062839.63
02/11/2019,ProShares UltraPro Short QQQ,SQQQ,1248,1246,0.16051,2,811.35,1012568456.64
02/08/2019,ProShares UltraPro Short QQQ,SQQQ,1246,1251,-0.39968,-5,811.35,1010945750.78
02/07/2019,ProShares UltraPro Short QQQ,SQQQ,1251,1203,3.99002,48,812.85,1016879015.43
02/06/2019,ProShares UltraPro Short QQQ,SQQQ,1203,1190,1.09244,13,800.85,963426074.79
02/05/2019,ProShares UltraPro Short QQQ,SQQQ,1190,1223,-2.69828,-33,766.35,911959986.7
02/04/2019,ProShares UltraPro Short QQQ,SQQQ,1223,1270,-3.70079,-47,739.85,904840133.39
02/01/2019,ProShares UltraPro Short QQQ,SQQQ,1270,1252,1.43770,18,729.35,926278221.1
01/31/2019,ProShares UltraPro Short QQQ,SQQQ,1252,1309,-4.35447,-57,734.35,919409868.36
01/30/2019,ProShares UltraPro Short QQQ,SQQQ,1309,1421,-7.88177,-112,710.35,929851985.37
01/29/2019,ProShares UltraPro Short QQQ,SQQQ,1421,1381,2.89645,40,699.85,994491013.53
01/28/2019,ProShares UltraPro Short QQQ,SQQQ,1381,1328,3.99096,53,707.85,977544896.33
01/25/2019,ProShares UltraPro Short QQQ,SQQQ,1328,1380,-3.76812,-52,718.35,953972691.04
01/24/2019,ProShares UltraPro Short QQQ,SQQQ,1380,1407,-1.91898,-27,717.35,989947043.4
01/23/2019,ProShares UltraPro Short QQQ,SQQQ,1407,1414,-0.49505,-7,708.85,997356072.51
01/22/2019,ProShares UltraPro Short QQQ,SQQQ,1414,1333,6.07652,81,707.35,1000197043.02
01/18/2019,ProShares UltraPro Short QQQ,SQQQ,1333,1373,-2.91333,-40,702.85,936902955.69
01/17/2019,ProShares UltraPro Short QQQ,SQQQ,1373,1403,-2.13828,-30,690.35,947854572.89
01/16/2019,ProShares UltraPro Short QQQ,SQQQ,1403,1402,0.07133,1,675.35,947520160.79
01/15/2019,ProShares UltraPro Short QQQ,SQQQ,1402,1489,-5.84285,-87,651.35,913196807.86
01/14/2019,ProShares UltraPro Short QQQ,SQQQ,1489,1449,2.76052,40,632.85,942318012.77
01/11/2019,ProShares UltraPro Short QQQ,SQQQ,1449,1436,0.90529,13,627.35,909034395.57
01/10/2019,ProShares UltraPro Short QQQ,SQQQ,1436,1448,-0.82873,-12,624.85,897288807.48
01/09/2019,ProShares UltraPro Short QQQ,SQQQ,1448,1481,-2.22822,-33,585.35,847591042.64
01/08/2019,ProShares UltraPro Short QQQ,SQQQ,1481,1526,-2.94889,-45,550.35,815072689.33
01/07/2019,ProShares UltraPro Short QQQ,SQQQ,1526,1573,-2.98792,-47,521.85,796347571.18
01/04/2019,ProShares UltraPro Short QQQ,SQQQ,1573,1817,-13.42873,-244,526.35,827953158.89
01/03/2019,ProShares UltraPro Short QQQ,SQQQ,1817,1651,10.05451,166,445.85,810114773.81
01/02/2019,ProShares UltraPro Short QQQ,SQQQ,1651,1675,-1.43284,-24,445.35,735277687.43
12/31/2018,ProShares UltraPro Short QQQ,SQQQ,1675,1712,-2.16121,-37,416.85,698228657.75
12/28/2018,ProShares UltraPro Short QQQ,SQQQ,1712,1709,0.17554,3,401.85,687972216.16
12/27/2018,ProShares UltraPro Short QQQ,SQQQ,1709,1729,-1.15674,-20,399.85,683348657.37
12/26/2018,ProShares UltraPro Short QQQ,SQQQ,1729,2132,-18.90244,-403,376.85,651578715.97
12/24/2018,ProShares UltraPro Short QQQ,SQQQ,2132,1986,7.35146,146,349.35,744820446.76
12/21/2018,ProShares UltraPro Short QQQ,SQQQ,1986,1814,9.48181,172,380.85,756373918.98
12/20/2018,ProShares UltraPro Short QQQ,SQQQ,1814,1731,4.79492,83,401.85,728961215.02
12/19/2018,ProShares UltraPro Short QQQ,SQQQ,1731,1619,6.91785,112,401.85,695607421.83
12/18/2018,ProShares UltraPro Short QQQ,SQQQ,1619,1653,-2.05687,-34,423.35,685408393.67
12/17/2018,ProShares UltraPro Short QQQ,SQQQ,1653,1549,6.71401,104,425.35,703108393.29
12/14/2018,ProShares UltraPro Short QQQ,SQQQ,1549,1438,7.71905,111,455.35,705341688.57
12/13/2018,ProShares UltraPro Short QQQ,SQQQ,1438,1441,-0.20819,-3,473.35,680681513.34
12/12/2018,ProShares UltraPro Short QQQ,SQQQ,1441,1480,-2.63514,-39,473.85,682822072.13
12/11/2018,ProShares UltraPro Short QQQ,SQQQ,1480,1494,-0.93708,-14,448.35,663562336.4
12/10/2018,ProShares UltraPro Short QQQ,SQQQ,1494,1542,-3.11284,-48,428.85,640706277.42
12/07/2018,ProShares UltraPro Short QQQ,SQQQ,1542,1403,9.90734,139,442.35,682108218.06
12/06/2018,ProShares UltraPro Short QQQ,SQQQ,1403,1431,-1.95667,-28,464.85,652188660.79
12/04/2018,ProShares UltraPro Short QQQ,SQQQ,1431,1285,11.36187,146,473.85,678083542.83
12/03/2018,ProShares UltraPro Short QQQ,SQQQ,1285,1350,-4.81481,-65,445.35,572278515.05
11/30/2018,ProShares UltraPro Short QQQ,SQQQ,1350,1384,-2.45665,-34,430.85,581651455.5
11/29/2018,ProShares UltraPro Short QQQ,SQQQ,1384,1371,0.94821,13,430.85,596300455.12
11/28/2018,ProShares UltraPro Short QQQ,SQQQ,1371,1515,-9.50495,-144,402.35,551625867.03
11/27/2018,ProShares UltraPro Short QQQ,SQQQ,1515,1530,-0.98039,-15,404.85,613352188.95
11/26/2018,ProShares UltraPro Short QQQ,SQQQ,1530,1644,-6.93431,-114,404.85,619424982.9
11/23/2018,ProShares UltraPro Short QQQ,SQQQ,1644,1608,2.23881,36,397.85,654070216.92
11/21/2018,ProShares UltraPro Short QQQ,SQQQ,1608,1644,-2.18978,-36,399.85,642963511.44
11/20/2018,ProShares UltraPro Short QQQ,SQQQ,1644,1561,5.31710,83,399.85,657358216.92
11/19/2018,ProShares UltraPro Short QQQ,SQQQ,1561,1422,9.77496,139,423.35,660853923.73
11/16/2018,ProShares UltraPro Short QQQ,SQQQ,1422,1407,1.06610,15,452.35,643245866.46
11/15/2018,ProShares UltraPro Short QQQ,SQQQ,1407,1486,-5.31629,-79,452.35,636460572.51
11/14/2018,ProShares UltraPro Short QQQ,SQQQ,1486,1449,2.55349,37,451.35,670710453.98
11/13/2018,ProShares UltraPro Short QQQ,SQQQ,1449,1450,-0.06897,-1,452.85,656183895.57
11/12/2018,ProShares UltraPro Short QQQ,SQQQ,1450,1331,8.94065,119,463.85,672586748.5
11/09/2018,ProShares UltraPro Short QQQ,SQQQ,1331,1267,5.05130,64,471.35,627370749.83
11/08/2018,ProShares UltraPro Short QQQ,SQQQ,1267,1245,1.76707,22,506.85,642182662.31
11/07/2018,ProShares UltraPro Short QQQ,SQQQ,1245,1371,-9.19037,-126,503.85,627296897.85
11/06/2018,ProShares UltraPro Short QQQ,SQQQ,1371,1403,-2.28083,-32,481.35,659934867.03
11/05/2018,ProShares UltraPro Short QQQ,SQQQ,1403,1386,1.22655,17,499.35,700592160.79
11/02/2018,ProShares UltraPro Short QQQ,SQQQ,1386,1327,4.44612,59,500.35,693489160.98
11/01/2018,ProShares UltraPro Short QQQ,SQQQ,1327,1387,-4.32588,-60,529.85,703114838.11
10/31/2018,ProShares UltraPro Short QQQ,SQQQ,1387,1490,-6.91275,-103,536.35,743921513.91
10/30/2018,ProShares UltraPro Short QQQ,SQQQ,1490,1557,-4.30315,-67,467.85,697100865.7
10/29/2018,ProShares UltraPro Short QQQ,SQQQ,1557,1468,6.06267,89,440.35,685629512.01
10/26/2018,ProShares UltraPro Short QQQ,SQQQ,1468,1371,7.07513,97,446.35,655246101.24
10/25/2018,ProShares UltraPro Short QQQ,SQQQ,1371,1524,-10.03937,-153,459.35,629772867.03
10/24/2018,ProShares UltraPro Short QQQ,SQQQ,1524,1337,13.98654,187,434.35,661953865.32
10/23/2018,ProShares UltraPro Short QQQ,SQQQ,1337,1325,0.90566,12,459.35,614154867.41
10/22/2018,ProShares UltraPro Short QQQ,SQQQ,1325,1344,-1.41369,-19,478.35,633817632.25
10/19/2018,ProShares UltraPro Short QQQ,SQQQ,1344,1338,0.44843,6,482.85,648954337.92
10/18/2018,ProShares UltraPro Short QQQ,SQQQ,1338,1253,6.78372,85,496.85,664789220.34
10/17/2018,ProShares UltraPro Short QQQ,SQQQ,1253,1255,-0.15936,-2,495.35,620677221.29
10/16/2018,ProShares UltraPro Short QQQ,SQQQ,1255,1375,-8.72727,-120,497.35,624177927.15
10/15/2018,ProShares UltraPro Short QQQ,SQQQ,1375,1326,3.69532,49,459.85,632297778.75
10/12/2018,ProShares UltraPro Short QQQ,SQQQ,1326,1446,-8.29876,-120,486.85,645566985.18
10/11/2018,ProShares UltraPro Short QQQ,SQQQ,1446,1397,3.50752,49,505.35,730740336.78
10/10/2018,ProShares UltraPro Short QQQ,SQQQ,1397,1233,13.30089,164,493.35,689214043.21
10/09/2018,ProShares UltraPro Short QQQ,SQQQ,1233,1242,-0.72464,-9,518.35,639129162.69
10/08/2018,ProShares UltraPro Short QQQ,SQQQ,1242,1219,1.88679,23,511.35,635100339.06
10/05/2018,ProShares UltraPro Short QQQ,SQQQ,1219,1176,3.65646,43,525.35,640405221.67
10/04/2018,ProShares UltraPro Short QQQ,SQQQ,1176,1111,5.85059,65,532.85,626635045.68
10/03/2018,ProShares UltraPro Short QQQ,SQQQ,1111,1115,-0.35874,-4,572.85,636439605.23
10/02/2018,ProShares UltraPro Short QQQ,SQQQ,1115,1107,0.72267,8,577.85,644306016.95
10/01/2018,ProShares UltraPro Short QQQ,SQQQ,1107,1115,-0.71749,-8,574.35,635808693.51
09/28/2018,ProShares UltraPro Short QQQ,SQQQ,1115,1114,0.08977,1,562.35,627023516.95
09/27/2018,ProShares UltraPro Short QQQ,SQQQ,1114,1143,-2.53718,-29,563.35,627575164.02
09/26/2018,ProShares UltraPro Short QQQ,SQQQ,1143,1150,-0.60870,-7,541.35,618766398.99
09/25/2018,ProShares UltraPro Short QQQ,SQQQ,1150,1156,-0.51903,-6,519.85,597830869.5
09/24/2018,ProShares UltraPro Short QQQ,SQQQ,1156,1164,-0.68729,-8,520.35,601527987.08
09/21/2018,ProShares UltraPro Short QQQ,SQQQ,1164,1147,1.48213,17,510.35,594050810.52
09/20/2018,ProShares UltraPro Short QQQ,SQQQ,1147,1183,-3.04311,-36,523.35,600285810.71
09/19/2018,ProShares UltraPro Short QQQ,SQQQ,1183,1181,0.16935,2,500.85,592509016.19
09/18/2018,ProShares UltraPro Short QQQ,SQQQ,1181,1210,-2.39669,-29,510.85,603317310.33
09/17/2018,ProShares UltraPro Short QQQ,SQQQ,1210,1159,4.40035,51,499.35,604217045.3
09/14/2018,ProShares UltraPro Short QQQ,SQQQ,1159,1151,0.69505,8,492.35,570637045.87
09/13/2018,ProShares UltraPro Short QQQ,SQQQ,1151,1186,-2.95110,-35,488.35,562094222.43
09/12/2018,ProShares UltraPro Short QQQ,SQQQ,1186,1177,0.76466,9,491.35,582744574.98
09/11/2018,ProShares UltraPro Short QQQ,SQQQ,1177,1206,-2.40464,-29,499.35,587738398.61
09/10/2018,ProShares UltraPro Short QQQ,SQQQ,1206,1214,-0.65898,-8,499.35,602219633.58
09/07/2018,ProShares UltraPro Short QQQ,SQQQ,1214,1203,0.91438,11,509.85,618961457.02
09/06/2018,ProShares UltraPro Short QQQ,SQQQ,1203,1170,2.82051,33,531.35,639217574.79
09/05/2018,ProShares UltraPro Short QQQ,SQQQ,1170,1126,3.90764,44,548.35,641572928.1
09/04/2018,ProShares UltraPro Short QQQ,SQQQ,1126,1112,1.25899,14,548.35,617445399.18
08/31/2018,ProShares UltraPro Short QQQ,SQQQ,1112,1116,-0.35842,-4,554.85,616996458.16
08/30/2018,ProShares UltraPro Short QQQ,SQQQ,1116,1108,0.72202,8,543.85,606939869.88
08/29/2018,ProShares UltraPro Short QQQ,SQQQ,1108,1149,-3.56832,-41,535.85,593725046.44
08/28/2018,ProShares UltraPro Short QQQ,SQQQ,1149,1154,-0.43328,-5,532.35,611673516.57
08/27/2018,ProShares UltraPro Short QQQ,SQQQ,1154,1189,-2.94365,-35,519.35,599333281.22
08/24/2018,ProShares UltraPro Short QQQ,SQQQ,1189,1224,-2.85948,-35,501.35,596108633.77
08/23/2018,ProShares UltraPro Short QQQ,SQQQ,1224,1218,0.49261,6,483.85,592235986.32
08/22/2018,ProShares UltraPro Short QQQ,SQQQ,1218,1232,-1.13636,-14,475.85,579588868.74
08/21/2018,ProShares UltraPro Short QQQ,SQQQ,1232,1245,-1.04418,-13,463.35,570850809.76
08/20/2018,ProShares UltraPro Short QQQ,SQQQ,1245,1241,0.32232,4,462.35,575629397.85
08/17/2018,ProShares UltraPro Short QQQ,SQQQ,1241,1243,-0.16090,-2,466.35,578743986.13
08/16/2018,ProShares UltraPro Short QQQ,SQQQ,1243,1253,-0.79808,-10,475.85,591485191.99
08/15/2018,ProShares UltraPro Short QQQ,SQQQ,1253,1209,3.63937,44,477.35,598123221.29
08/14/2018,ProShares UltraPro Short QQQ,SQQQ,1209,1232,-1.86688,-23,484.35,585582692.37
08/13/2018,ProShares UltraPro Short QQQ,SQQQ,1232,1228,0.32573,4,489.35,602882809.76
08/10/2018,ProShares UltraPro Short QQQ,SQQQ,1228,1201,2.24813,27,491.35,603381398.04
08/09/2018,ProShares UltraPro Short QQQ,SQQQ,1201,1199,0.16681,2,501.85,602725368.93
08/08/2018,ProShares UltraPro Short QQQ,SQQQ,1199,1202,-0.24958,-3,485.85,582537663.07
08/07/2018,ProShares UltraPro Short QQQ,SQQQ,1202,1213,-0.90684,-11,471.35,566566221.86
08/06/2018,ProShares UltraPro Short QQQ,SQQQ,1213,1236,-1.86084,-23,475.85,577209604.09
08/03/2018,ProShares UltraPro Short QQQ,SQQQ,1236,1247,-0.88212,-11,473.35,585064221.48
08/02/2018,ProShares UltraPro Short QQQ,SQQQ,1247,1300,-4.07692,-53,463.85,578424603.71
08/01/2018,ProShares UltraPro Short QQQ,SQQQ,1300,1322,-1.66415,-22,462.35,601058809
07/31/2018,ProShares UltraPro Short QQQ,SQQQ,1322,1343,-1.56366,-21,460.85,609247573.46
07/30/2018,ProShares UltraPro Short QQQ,SQQQ,1343,1289,4.18929,54,470.35,631683984.99
07/27/2018,ProShares UltraPro Short QQQ,SQQQ,1289,1236,4.28803,53,477.35,615307926.77
